id,school_id,constituent_id,staff_id,occurred_at,interaction_type,direction,purpose,outcome,ask_amount,significant,subject,notes,follow_up_date,related_opportunity_id,related_campaign_id,related_gift_id,record_source
107,1,9603,3,2026-01-24T15:00:00Z,email,outbound,acknowledgement,gift_received,,false,Gift acknowledgement,"Sent a personal acknowledgement for the gift to Wherever Needed Most, confirmed that the payment was recorded, and explained when the first stewardship update will arrive.",,53,13,22232,advancement_entry
108,1,9603,3,2026-03-06T16:00:00Z,meeting,outbound,stewardship,connected,,true,Stewardship update,Shared an early update on the work supported by Wherever Needed Most. The constituent preferred concise progress reports and asked that the next update include a concrete student or faculty example.,,53,13,22232,advancement_entry
109,1,17937,5,2026-08-12T20:00:00Z,note,internal,qualification,information_updated,,false,Prospect identified,Reviewed the constituent's giving and engagement history for FY2027 Annual Fund. Their connection to Annual Fund warrants additional research before personal outreach begins.,2027-05-31,54,2,,advancement_entry
110,1,14741,5,2026-03-18T15:00:00Z,email,outbound,cultivation,replied,,false,Program update,Shared a concise update on Wherever Needed Most and its current priorities. The constituent replied with interest in the program's progress and agreed to a longer conversation.,2026-05-15,55,3,,advancement_entry
111,1,14741,5,2026-05-15T18:00:00Z,meeting,outbound,cultivation,meeting_booked,,true,Cultivation meeting,"Discussed the constituent's connection to Wherever Needed Most, the work planned through GiveCampus University Giving Day 2026, and the kinds of updates they value. Agreed to reconnect before the expected ask window.",2026-09-30,55,3,,advancement_entry
112,1,16598,5,2026-07-10T20:00:00Z,call,outbound,solicitation,connected,10000.00,true,"Proposal for $10,000","Presented a $10,000 proposal for Student Emergency Fund in support of FY2027 Annual Fund. The constituent asked practical questions about timing and use of funds; a decision was not recorded during the conversation.",2026-09-12,56,2,,advancement_entry
113,1,2678,3,2026-06-10T20:00:00Z,note,internal,qualification,information_updated,,false,Qualification research,"Reviewed giving, career, and engagement history before outreach. The constituent's known connection to Annual Fund supports an introductory conversation, but an ask is premature.",2026-10-04,57,2,,advancement_entry
114,1,2678,3,2026-07-08T16:00:00Z,call,outbound,qualification,connected,,false,Qualification call,Connected for an introductory conversation about FY2027 Annual Fund. The constituent was receptive to occasional updates about Annual Fund; no gift amount or timing was discussed.,2026-10-04,57,2,,advancement_entry
115,1,4201,4,2026-06-10T16:00:00Z,note,internal,qualification,information_updated,,false,Qualification research,"Reviewed giving, career, and engagement history before outreach. The constituent's known connection to Faculty Research Fund supports an introductory conversation, but an ask is premature.",2026-10-14,58,7,,advancement_entry
116,1,4201,4,2026-07-08T18:00:00Z,call,outbound,qualification,connected,,false,Qualification call,Connected for an introductory conversation about Library Renewal Initiative. The constituent was receptive to occasional updates about Faculty Research Fund; no gift amount or timing was discussed.,2026-10-14,58,7,,advancement_entry
117,1,12319,5,2026-06-19T16:00:00Z,call,outbound,solicitation,connected,10000.00,true,"Proposal for $10,000","Presented a $10,000 proposal for Campus Renewal Fund in support of Library Renewal Initiative. The constituent asked practical questions about timing and use of funds; a decision was not recorded during the conversation.",2026-09-12,59,7,,advancement_entry
118,1,10806,1,2026-07-04T13:00:00Z,meeting,outbound,solicitation,connected,250000.00,true,"Proposal for $250,000","Presented a $250,000 proposal for Library and Learning Commons in support of Library Renewal Initiative. The constituent asked practical questions about timing and use of funds; a decision was not recorded during the conversation.",2026-09-12,60,7,,advancement_entry
119,1,247,1,2026-03-18T14:00:00Z,email,outbound,cultivation,replied,,false,Program update,Shared a concise update on Annual Fund and its current priorities. The constituent replied with interest in the program's progress and agreed to a longer conversation.,2026-05-15,61,3,,advancement_entry
120,1,247,1,2026-05-15T17:00:00Z,meeting,outbound,cultivation,meeting_booked,,true,Cultivation meeting,"Discussed the constituent's connection to Annual Fund, the work planned through GiveCampus University Giving Day 2026, and the kinds of updates they value. Agreed to reconnect before the expected ask window.",2026-09-19,61,3,,advancement_entry
121,1,8195,2,2026-07-13T17:00:00Z,call,outbound,solicitation,connected,10000.00,true,"Proposal for $10,000","Presented a $10,000 proposal for Student Emergency Fund in support of FY2027 Annual Fund. The constituent asked practical questions about timing and use of funds; a decision was not recorded during the conversation.",2026-09-12,62,2,,advancement_entry
122,1,902,5,2026-02-04T14:00:00Z,call,outbound,solicitation,connected,10000.00,true,"Proposal for $10,000","Presented a $10,000 proposal for Computer Science Fund in support of Library Renewal Initiative. The constituent asked practical questions about timing and use of funds; a decision was not recorded during the conversation.",,63,7,,advancement_entry
123,1,902,5,2026-02-24T19:00:00Z,email,inbound,solicitation,pledged,10000.00,true,Commitment confirmed,"The constituent confirmed a $5,000 commitment to Computer Science Fund. The response was linked to the related gift record so payment and acknowledgement can be tracked.",,63,7,22233,advancement_entry
124,1,902,5,2026-03-03T16:00:00Z,email,outbound,acknowledgement,gift_received,,false,Gift acknowledgement,"Sent a personal acknowledgement for the gift to Computer Science Fund, confirmed that the payment was recorded, and explained when the first stewardship update will arrive.",,63,7,22233,advancement_entry
125,1,902,5,2026-04-13T15:00:00Z,meeting,outbound,stewardship,connected,,true,Stewardship update,Shared an early update on the work supported by Computer Science Fund. The constituent preferred concise progress reports and asked that the next update include a concrete student or faculty example.,,63,7,22233,advancement_entry
126,1,15868,1,2026-03-18T15:00:00Z,email,outbound,cultivation,replied,,false,Program update,Shared a concise update on Wherever Needed Most and its current priorities. The constituent replied with interest in the program's progress and agreed to a longer conversation.,2026-05-15,64,3,,advancement_entry
127,1,15868,1,2026-05-15T18:00:00Z,meeting,outbound,cultivation,meeting_booked,,true,Cultivation meeting,"Discussed the constituent's connection to Wherever Needed Most, the work planned through GiveCampus University Giving Day 2026, and the kinds of updates they value. Agreed to reconnect before the expected ask window.",2026-09-19,64,3,,advancement_entry
128,1,2690,4,2023-12-26T14:00:00Z,call,outbound,solicitation,connected,10000.00,true,"Proposal for $10,000","Presented a $10,000 proposal for Annual Fund in support of FY2024 Annual Fund. The constituent asked practical questions about timing and use of funds; a decision was not recorded during the conversation.",,65,15,,advancement_entry
129,1,2690,4,2024-01-16T20:00:00Z,email,inbound,solicitation,pledged,10000.00,true,Commitment confirmed,"The constituent confirmed a $5,000 commitment to Annual Fund. The response was linked to the related gift record so payment and acknowledgement can be tracked.",,65,15,22234,advancement_entry
130,1,2690,4,2024-01-22T18:00:00Z,email,outbound,acknowledgement,gift_received,,false,Gift acknowledgement,"Sent a personal acknowledgement for the gift to Annual Fund, confirmed that the payment was recorded, and explained when the first stewardship update will arrive.",,65,15,22234,advancement_entry
131,1,2690,4,2024-03-03T14:00:00Z,meeting,outbound,stewardship,connected,,true,Stewardship update,Shared an early update on the work supported by Annual Fund. The constituent preferred concise progress reports and asked that the next update include a concrete student or faculty example.,,65,15,22234,advancement_entry
132,1,15677,5,2026-03-18T20:00:00Z,email,outbound,cultivation,replied,,false,Program update,Shared a concise update on Computer Science Fund and its current priorities. The constituent replied with interest in the program's progress and agreed to a longer conversation.,2026-05-15,66,7,,advancement_entry
133,1,15677,5,2026-05-15T20:00:00Z,meeting,outbound,cultivation,meeting_booked,,true,Cultivation meeting,"Discussed the constituent's connection to Computer Science Fund, the work planned through Library Renewal Initiative, and the kinds of updates they value. Agreed to reconnect before the expected ask window.",2027-02-19,66,7,,advancement_entry
134,1,6768,3,2026-03-18T16:00:00Z,email,outbound,cultivation,replied,,false,Program update,Shared a concise update on Computer Science Fund and its current priorities. The constituent replied with interest in the program's progress and agreed to a longer conversation.,2026-05-15,67,7,,advancement_entry
135,1,6768,3,2026-05-15T13:00:00Z,meeting,outbound,cultivation,meeting_booked,,true,Cultivation meeting,"Discussed the constituent's connection to Computer Science Fund, the work planned through Library Renewal Initiative, and the kinds of updates they value. Agreed to reconnect before the expected ask window.",2027-06-08,67,7,,advancement_entry
136,1,13729,1,2026-03-18T17:00:00Z,email,outbound,cultivation,replied,,false,Program update,Shared a concise update on Engineering Innovation Fund and its current priorities. The constituent replied with interest in the program's progress and agreed to a longer conversation.,2026-05-15,68,7,,advancement_entry
